"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","take it easy! chill.. #MiriamDefensorSantiago #MKK",FALSE,0,NA,2016-10-08 13:57:59,FALSE,NA,"784754718471958529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","marman222",0,FALSE,FALSE,NA,NA
"12","We will surely miss you President Miriam Defensor Santiago #miriamdefensorsantiago  #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:55:44,FALSE,NA,"784754151527895040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adrianLalin",0,FALSE,FALSE,NA,NA
"13","RT @jowlyquizon: Haven't watched local TV in a while. But #MiriamDefensorSantiago on #MMK is so worth it. #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:55:44,FALSE,NA,"784754150596710400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsuperRIO",1,TRUE,FALSE,NA,NA
"14","Haven't watched local TV in a while. But #MiriamDefensorSantiago on #MMK is so worth it. #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:53:43,FALSE,NA,"784753643287293952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jowlyquizon",1,FALSE,FALSE,NA,NA
"15","#miriamdefensorsantiago",FALSE,0,NA,2016-10-08 13:52:55,FALSE,NA,"784753444661985280",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","cabuyaojenny20",0,FALSE,FALSE,NA,NA
"16","I am very lucky na naabutan ko pa sya. Her legacy will forever lives in ours hearts. #MMKSenatorMiriam #MiriamDefensorSantiago #MyPresident",FALSE,0,NA,2016-10-08 13:41:11,FALSE,NA,"784750492052094977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscynelgrace2",0,FALSE,FALSE,NA,NA
"17","MIRIAM IS MIRIAM, NO ONE WILL REPLACE HER EVER!! Ì†ΩÌπåÌ†ΩÌπåÌ†ΩÌπå #MMKSenatorMiriam #MiriamDefensorSantiago #MyPresident",FALSE,0,NA,2016-10-08 13:39:37,FALSE,NA,"784750094780276737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscynelgrace2",0,FALSE,FALSE,NA,NA
"18","Torn between University of Michigan and Harvard. Only #miriamdefensorsantiago . I will always always admire you!",FALSE,1,NA,2016-10-08 13:37:11,FALSE,NA,"784749485419212803",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","margamatters",0,FALSE,FALSE,NA,NA
"19","I suddenly miss hearing or watching #MiriamDefensorSantiago on the TV she was the greatest of all #MMKSenatorMiriam",FALSE,1,NA,2016-10-08 13:36:58,FALSE,NA,"784749429777506304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quinofspades",0,FALSE,FALSE,NA,NA
"20","Always fight for the things what you think is right!..

#MiriamDefensorSantiago",FALSE,2,NA,2016-10-08 13:36:00,FALSE,NA,"784749186096836608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leahb0404",1,FALSE,FALSE,NA,NA
"21","I'll always admire her and her story  Ì†ΩÌ±çÌ†ΩÌ±ç #MiriamDefensorSantiago #MyPresident #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:33:55,FALSE,NA,"784748660642811908",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscynelgrace2",0,FALSE,FALSE,NA,NA
"22","A woman full of achievements!! Ì†ΩÌ±µÌ†ºÌøºÌ†ΩÌ±ëÌ†ΩÌπåÌ†ΩÌπå #MiriamDefensorSantiago #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:32:24,FALSE,NA,"784748279305080832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscynelgrace2",0,FALSE,FALSE,NA,NA
"23","Napaka-saklap ng life ni Sen. Miriam Ì†ΩÌ∏¢ #miriamdefensorsantiago",FALSE,0,NA,2016-10-08 13:30:07,FALSE,NA,"784747704995815424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoanneParraaa",0,FALSE,FALSE,NA,NA
"24","The Best President we never had Ì†ΩÌ∏¢Ì†ΩÌ∏¢ #MMKSenatorMiriam #MiriamDefensorSantiago #MyPresident",FALSE,0,NA,2016-10-08 13:28:07,FALSE,NA,"784747201654165504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscynelgrace2",0,FALSE,FALSE,NA,NA
"25","What a smart, brave and kind lady. Ì†ΩÌ±µÌ†ºÌøº #MMKSenatorMiriam #MiriamDefensorSantiago #MyPresident",FALSE,1,NA,2016-10-08 13:25:02,FALSE,NA,"784746424047067138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscynelgrace2",0,FALSE,FALSE,NA,NA
"26","Watching mmk The Best President we never Had..... #mmk #RipToTheBestSenator #MiriamDefensorSantiago",FALSE,0,NA,2016-10-08 13:23:12,FALSE,NA,"784745965412491264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAM_seirende",0,FALSE,FALSE,NA,NA
